0.58	41.0122	39.3622	70.7107	65.0209	-1.31006e-14
0.59	41.7193	40.0119	70.7107	64.9228	-1.31006e-14
0.6	42.4264	40.6606	70.7107	64.8247	-1.34337e-14
0.61	43.1335	41.3084	70.7107	64.7266	-1.36557e-14
0.62	43.8406	41.9551	70.7107	64.6285	-1.39888e-14
0.63	44.5477	42.6009	70.7107	64.5304	-1.40998e-14
0.64	45.2548	43.2457	70.7107	64.4323	-1.42109e-14
0.65	45.9619	43.8896	70.7107	64.3342	-1.45439e-14
0.66	46.669	44.5324	70.7107	64.2361	-1.46549e-14
0.67	47.3762	45.1743	70.7107	64.138	-1.4988e-14
0.68	48.0833	45.8152	70.7107	64.0399	-1.4877e-14
0.69	48.7904	46.4551	70.7107	63.9418	-1.53211e-14
0.7	49.4975	47.094	70.7107	63.8437	-1.5099e-14
0.71	50.2046	47.732	70.7107	63.7456	-1.5099e-14
0.72	50.9117	48.3689	70.7107	63.6475	-1.5099e-14
0.73	51.6188	49.0049	70.7107	63.5494	-1.54321e-14
0.74	52.3259	49.6399	70.7107	63.4513	-1.53211e-14
0.75	53.033	50.2739	70.7107	63.3532	-1.54321e-14
0.76	53.7401	50.907	70.7107	63.2551	-1.53211e-14
0.77	54.4472	51.539	70.7107	63.157	-1.54321e-14
0.78	55.1543	52.1701	70.7107	63.0589	-1.55431e-14
0.79	55.8614	52.8002	70.7107	62.9608	-1.53211e-14
0.8	56.5685	53.4293	70.7107	62.8627	-1.54321e-14
0.81	57.2756	54.0575	70.7107	62.7646	-1.55431e-14
0.82	57.9828	54.6846	70.7107	62.6665	-1.57652e-14
0.83	58.6899	55.3108	70.7107	62.5684	-1.57652e-14
0.84	59.397	55.936	70.7107	62.4703	-1.54321e-14
0.85	60.1041	56.5602	70.7107	62.3722	-1.53211e-14
0.86	60.8112	57.1834	70.7107	62.2741	-1.55431e-14
0.87	61.5183	57.8057	70.7107	62.176	-1.55431e-14
0.88	62.2254	58.427	70.7107	62.0779	-1.57652e-14
0.89	62.9325	59.0473	70.7107	61.9798	-1.55431e-14
0.9	63.6396	59.6666	70.7107	61.8817	-1.58762e-14
0.91	64.3467	60.2849	70.7107	61.7836	-1.57652e-14
0.92	65.0538	60.9022	70.7107	61.6855	-1.57652e-14
0.93	65.7609	61.5186	70.7107	61.5874	-1.58762e-14
0.94	66.468	62.134	70.7107	61.4893	-1.58762e-14
0.95	67.1751	62.7484	70.7107	61.3912	-1.57652e-14
0.96	67.8823	63.3618	70.7107	61.2931	-1.59872e-14
0.97	68.5894	63.9742	70.7107	61.195	-1.59872e-14
0.98	69.2965	64.5857	70.7107	61.0969	-1.57652e-14
0.99	70.0036	65.1962	70.7107	60.9988	-1.58762e-14
1	70.7107	65.8057	70.7107	60.9007	-1.59872e-14
1.01	71.4178	66.4142	70.7107	60.8026	-1.59872e-14
1.02	72.1249	67.0217	70.7107	60.7045	-1.58762e-14
1.03	72.832	67.6283	70.7107	60.6064	-1.59872e-14
1.04	73.5391	68.2339	70.7107	60.5083	-1.59872e-14
1.05	74.2462	68.8384	70.7107	60.4102	-1.63203e-14
1.06	74.9533	69.4421	70.7107	60.3121	-1.60982e-14
1.07	75.6604	70.0447	70.7107	60.214	-1.64313e-14
1.08	76.3675	70.6463	70.7107	60.1159	-1.59872e-14
1.09	77.0746	71.247	70.7107	60.0178	-1.64313e-14
1.1	77.7817	71.8467	70.7107	59.9197	-1.63203e-14
1.11	78.4889	72.4454	70.7107	59.8216	-1.64313e-14
1.12	79.196	73.0431	70.7107	59.7235	-1.63203e-14
1.13	79.9031	73.6399	70.7107	59.6254	-1.64313e-14
1.14	80.6102	74.2356	70.7107	59.5273	-1.65423e-14
1.15	81.3173	74.8304	70.7107	59.4292	-1.67644e-14
1.16	82.0244	75.4242	70.7107	59.3311	-1.65423e-14
1.17	82.7315	76.017	70.7107	59.233	-1.64313e-14
1.18	83.4386	76.6089	70.7107	59.1349	-1.65423e-14
1.19	84.1457	77.1997	70.7107	59.0368	-1.64313e-14
1.2	84.8528	77.7896	70.7107	58.9387	-1.67644e-14
1.21	85.5599	78.3785	70.7107	58.8406	-1.64313e-14
1.22	86.267	78.9664	70.7107	58.7425	-1.65423e-14
1.23	86.9741	79.5534	70.7107	58.6444	-1.67644e-14
1.24	87.6812	80.1393	70.7107	58.5463	-1.65423e-14
1.25	88.3883	80.7243	70.7107	58.4482	-1.67644e-14
1.26	89.0955	81.3083	70.7107	58.3501	-1.65423e-14
1.27	89.8026	81.8913	70.7107	58.252	-1.67644e-14
1.28	90.5097	82.4733	70.7107	58.1539	-1.65423e-14
1.29	91.2168	83.0544	70.7107	58.0558	-1.67644e-14
1.3	91.9239	83.6344	70.7107	57.9577	-1.65423e-14
1.31	92.631	84.2135	70.7107	57.8596	-1.69864e-14
1.32	93.3381	84.7916	70.7107	57.7615	-1.69864e-14
1.33	94.0452	85.3687	70.7107	57.6634	-1.69864e-14
1.34	94.7523	85.9449	70.7107	57.5653	-1.69864e-14
1.35	95.4594	86.5201	70.7107	57.4672	-1.67644e-14
1.36	96.1665	87.0942	70.7107	57.3691	-1.69864e-14
1.37	96.8736	87.6674	70.7107	57.271	-1.72085e-14
1.38	97.5807	88.2397	70.7107	57.1729	-1.69864e-14
1.39	98.2878	88.8109	70.7107	57.0748	-1.69864e-14
1.4	98.9949	89.3811	70.7107	56.9767	-1.69864e-14
1.41	99.7021	89.9504	70.7107	56.8786	-1.73195e-14
1.42	100.409	90.5187	70.7107	56.7805	-1.72085e-14
1.43	101.116	91.086	70.7107	56.6824	-1.73195e-14
1.44	101.823	91.6524	70.7107	56.5843	-1.73195e-14
1.45	102.53	92.2177	70.7107	56.4862	-1.69864e-14
1.46	103.238	92.7821	70.7107	56.3881	-1.72085e-14
1.47	103.945	93.3455	70.7107	56.29	-1.73195e-14
1.48	104.652	93.9079	70.7107	56.1919	-1.74305e-14
1.49	105.359	94.4693	70.7107	56.0938	-1.73195e-14
1.5	106.066	95.0298	70.7107	55.9957	-1.73195e-14
1.51	106.773	95.5892	70.7107	55.8976	-1.74305e-14
1.52	107.48	96.1477	70.7107	55.7995	-1.76525e-14
1.53	108.187	96.7052	70.7107	55.7014	-1.76525e-14
1.54	108.894	97.2617	70.7107	55.6033	-1.76525e-14
1.55	109.602	97.8173	70.7107	55.5052	-1.74305e-14
1.56	110.309	98.3718	70.7107	55.4071	-1.74305e-14
1.57	111.016	98.9254	70.7107	55.309	-1.76525e-14
1.58	111.723	99.478	70.7107	55.2109	-1.76525e-14
1.59	112.43	100.03	70.7107	55.1128	-1.76525e-14
1.6	113.137	100.58	70.7107	55.0147	-1.74305e-14
1.61	113.844	101.13	70.7107	54.9166	-1.77636e-14
1.62	114.551	101.679	70.7107	54.8185	-1.74305e-14
1.63	115.258	102.226	70.7107	54.7204	-1.77636e-14
1.64	115.966	102.773	70.7107	54.6223	-1.77636e-14
1.65	116.673	103.319	70.7107	54.5242	-1.77636e-14
1.66	117.38	103.864	70.7107	54.4261	-1.76525e-14
1.67	118.087	104.407	70.7107	54.328	-1.76525e-14
1.68	118.794	104.95	70.7107	54.2299	-1.78746e-14
1.69	119.501	105.492	70.7107	54.1318	-1.78746e-14
1.7	120.208	106.033	70.7107	54.0337	-1.76525e-14
1.71	120.915	106.573	70.7107	53.9356	-1.78746e-14
1.72	121.622	107.111	70.7107	53.8375	-1.78746e-14
1.73	122.329	107.649	70.7107	53.7394	-1.78746e-14
1.74	123.037	108.186	70.7107	53.6413	-1.80966e-14
1.75	123.744	108.722	70.7107	53.5432	-1.80966e-14
1.76	124.451	109.257	70.7107	53.4451	-1.78746e-14
1.77	125.158	109.791	70.7107	53.347	-1.82077e-14
1.78	125.865	110.324	70.7107	53.2489	-1.82077e-14
1.79	126.572	110.856	70.7107	53.1508	-1.82077e-14
1.8	127.279	111.387	70.7107	53.0527	-1.82077e-14
1.81	127.986	111.917	70.7107	52.9546	-1.82077e-14
1.82	128.693	112.446	70.7107	52.8565	-1.80966e-14
1.83	129.401	112.974	70.7107	52.7584	-1.83187e-14
1.84	130.108	113.501	70.7107	52.6603	-1.82077e-14
1.85	130.815	114.027	70.7107	52.5622	-1.83187e-14
1.86	131.522	114.553	70.7107	52.4641	-1.83187e-14
1.87	132.229	115.077	70.7107	52.366	-1.82077e-14
1.88	132.936	115.6	70.7107	52.2679	-1.82077e-14
1.89	133.643	116.122	70.7107	52.1698	-1.83187e-14
1.9	134.35	116.643	70.7107	52.0717	-1.84297e-14
1.91	135.057	117.163	70.7107	51.9736	-1.83187e-14
1.92	135.765	117.683	70.7107	51.8755	-1.82077e-14
1.93	136.472	118.201	70.7107	51.7774	-1.83187e-14
1.94	137.179	118.718	70.7107	51.6793	-1.84297e-14
1.95	137.886	119.235	70.7107	51.5812	-1.84297e-14
1.96	138.593	119.75	70.7107	51.4831	-1.84297e-14
1.97	139.3	120.264	70.7107	51.385	-1.86517e-14
1.98	140.007	120.778	70.7107	51.2869	-1.87628e-14
1.99	140.714	121.29	70.7107	51.1888	-1.86517e-14
2	141.421	121.801	70.7107	51.0907	-1.86517e-14
2.01	142.128	122.312	70.7107	50.9926	-1.84297e-14
2.02	142.836	122.821	70.7107	50.8945	-1.87628e-14
2.03	143.543	123.33	70.7107	50.7964	-1.87628e-14
2.04	144.25	123.837	70.7107	50.6983	-1.86517e-14
2.05	144.957	124.344	70.7107	50.6002	-1.86517e-14
2.06	145.664	124.849	70.7107	50.5021	-1.86517e-14
2.07	146.371	125.354	70.7107	50.404	-1.88738e-14
2.08	147.078	125.857	70.7107	50.3059	-1.88738e-14
2.09	147.785	126.36	70.7107	50.2078	-1.87628e-14
2.1	148.492	126.861	70.7107	50.1097	-1.88738e-14
2.11	149.2	127.362	70.7107	50.0116	-1.90958e-14
2.12	149.907	127.862	70.7107	49.9135	-1.88738e-14
2.13	150.614	128.36	70.7107	49.8154	-1.87628e-14
2.14	151.321	128.858	70.7107	49.7173	-1.87628e-14
2.15	152.028	129.355	70.7107	49.6192	-1.86517e-14
2.16	152.735	129.85	70.7107	49.5211	-1.87628e-14
2.17	153.442	130.345	70.7107	49.423	-1.86517e-14
2.18	154.149	130.839	70.7107	49.3249	-1.87628e-14
2.19	154.856	131.332	70.7107	49.2268	-1.90958e-14
2.2	155.563	131.823	70.7107	49.1287	-1.90958e-14
2.21	156.271	132.314	70.7107	49.0306	-1.92069e-14
2.22	156.978	132.804	70.7107	48.9325	-1.92069e-14
2.23	157.685	133.293	70.7107	48.8344	-1.93179e-14
2.24	158.392	133.781	70.7107	48.7363	-1.92069e-14
2.25	159.099	134.267	70.7107	48.6382	-1.93179e-14
2.26	159.806	134.753	70.7107	48.5401	-1.93179e-14
2.27	160.513	135.238	70.7107	48.442	-1.93179e-14
2.28	161.22	135.722	70.7107	48.3439	-1.93179e-14
2.29	161.927	136.205	70.7107	48.2458	-1.95399e-14
2.3	162.635	136.687	70.7107	48.1477	-1.96509e-14
2.31	163.342	137.168	70.7107	48.0496	-1.93179e-14
2.32	164.049	137.648	70.7107	47.9515	-1.93179e-14
2.33	164.756	138.127	70.7107	47.8534	-1.92069e-14
2.34	165.463	138.605	70.7107	47.7553	-1.93179e-14
2.35	166.17	139.082	70.7107	47.6572	-1.93179e-14
2.36	166.877	139.558	70.7107	47.5591	-1.93179e-14
2.37	167.584	140.033	70.7107	47.461	-1.90958e-14
2.38	168.291	140.508	70.7107	47.3629	-1.93179e-14
2.39	168.999	140.981	70.7107	47.2648	-1.93179e-14
2.4	169.706	141.453	70.7107	47.1667	-1.96509e-14
2.41	170.413	141.924	70.7107	47.0686	-1.95399e-14
2.42	171.12	142.394	70.7107	46.9705	-1.96509e-14
2.43	171.827	142.863	70.7107	46.8724	-1.96509e-14
2.44	172.534	143.332	70.7107	46.7743	-1.96509e-14
2.45	173.241	143.799	70.7107	46.6762	-1.9984e-14
2.46	173.948	144.265	70.7107	46.5781	-1.9762e-14
2.47	174.655	144.73	70.7107	46.48	-1.96509e-14
2.48	175.362	145.195	70.7107	46.3819	-1.9762e-14
2.49	176.07	145.658	70.7107	46.2838	-1.9762e-14
2.5	176.777	146.12	70.7107	46.1857	-1.9762e-14
2.51	177.484	146.582	70.7107	46.0876	-2.0095e-14
2.52	178.191	147.042	70.7107	45.9895	-1.9762e-14
2.53	178.898	147.502	70.7107	45.8914	-1.9762e-14
2.54	179.605	147.96	70.7107	45.7933	-1.9762e-14
2.55	180.312	148.417	70.7107	45.6952	-1.96509e-14
2.56	181.019	148.874	70.7107	45.5971	-1.9984e-14
2.57	181.726	149.329	70.7107	45.499	-1.96509e-14
2.58	182.434	149.784	70.7107	45.4009	-1.96509e-14
2.59	183.141	150.237	70.7107	45.3028	-1.96509e-14
2.6	183.848	150.69	70.7107	45.2047	-1.9984e-14
2.61	184.555	151.142	70.7107	45.1066	-1.9762e-14
2.62	185.262	151.592	70.7107	45.0085	-1.9984e-14
2.63	185.969	152.042	70.7107	44.9104	-2.02061e-14
2.64	186.676	152.49	70.7107	44.8123	-2.02061e-14
2.65	187.383	152.938	70.7107	44.7142	-2.02061e-14
2.66	188.09	153.385	70.7107	44.6161	-2.0095e-14
2.67	188.798	153.83	70.7107	44.518	-2.04281e-14
2.68	189.505	154.275	70.7107	44.4199	-2.02061e-14
2.69	190.212	154.719	70.7107	44.3218	-2.02061e-14
2.7	190.919	155.161	70.7107	44.2237	-2.02061e-14
2.71	191.626	155.603	70.7107	44.1256	-2.04281e-14
2.72	192.333	156.044	70.7107	44.0275	-2.02061e-14
2.73	193.04	156.484	70.7107	43.9294	-2.05391e-14
2.74	193.747	156.922	70.7107	43.8313	-2.05391e-14
2.75	194.454	157.36	70.7107	43.7332	-2.04281e-14
2.76	195.161	157.797	70.7107	43.6351	-2.05391e-14
2.77	195.869	158.233	70.7107	43.537	-2.04281e-14
2.78	196.576	158.668	70.7107	43.4389	-2.02061e-14
2.79	197.283	159.102	70.7107	43.3408	-2.02061e-14
2.8	197.99	159.535	70.7107	43.2427	-2.0095e-14
2.81	198.697	159.967	70.7107	43.1446	-2.02061e-14
2.82	199.404	160.398	70.7107	43.0465	-2.02061e-14
2.83	200.111	160.828	70.7107	42.9484	-2.04281e-14
2.84	200.818	161.257	70.7107	42.8503	-2.05391e-14
2.85	201.525	161.685	70.7107	42.7522	-2.05391e-14
2.86	202.233	162.112	70.7107	42.6541	-2.06501e-14
2.87	202.94	162.538	70.7107	42.556	-2.05391e-14
2.88	203.647	162.963	70.7107	42.4579	-2.06501e-14
2.89	204.354	163.387	70.7107	42.3598	-2.06501e-14
2.9	205.061	163.81	70.7107	42.2617	-2.07612e-14
2.91	205.768	164.232	70.7107	42.1636	-2.07612e-14
2.92	206.475	164.653	70.7107	42.0655	-2.07612e-14
2.93	207.182	165.073	70.7107	41.9674	-2.06501e-14
2.94	207.889	165.493	70.7107	41.8693	-2.07612e-14
2.95	208.597	165.911	70.7107	41.7712	-2.07612e-14
2.96	209.304	166.328	70.7107	41.6731	-2.07612e-14
2.97	210.011	166.744	70.7107	41.575	-2.06501e-14
2.98	210.718	167.159	70.7107	41.4769	-2.05391e-14
2.99	211.425	167.574	70.7107	41.3788	-2.06501e-14
3	212.132	167.987	70.7107	41.2807	-2.05391e-14
3.01	212.839	168.399	70.7107	41.1826	-2.05391e-14
3.02	213.546	168.811	70.7107	41.0845	-2.06501e-14
3.03	214.253	169.221	70.7107	40.9864	-2.07612e-14
3.04	214.96	169.63	70.7107	40.8883	-2.06501e-14
3.05	215.668	170.039	70.7107	40.7902	-2.09832e-14
3.06	216.375	170.446	70.7107	40.6921	-2.10942e-14
3.07	217.082	170.853	70.7107	40.594	-2.09832e-14
3.08	217.789	171.258	70.7107	40.4959	-2.10942e-14
3.09	218.496	171.663	70.7107	40.3978	-2.10942e-14
3.1	219.203	172.066	70.7107	40.2997	-2.10942e-14
3.11	219.91	172.469	70.7107	40.2016	-2.09832e-14
3.12	220.617	172.87	70.7107	40.1035	-2.09832e-14
3.13	221.324	173.271	70.7107	40.0054	-2.09832e-14
3.14	222.032	173.67	70.7107	39.9073	-2.10942e-14
3.15	222.739	174.069	70.7107	39.8092	-2.10942e-14
3.16	223.446	174.466	70.7107	39.7111	-2.10942e-14
3.17	224.153	174.863	70.7107	39.613	-2.10942e-14
3.18	224.86	175.259	70.7107	39.5149	-2.09832e-14
3.19	225.567	175.653	70.7107	39.4168	-2.07612e-14
3.2	226.274	176.047	70.7107	39.3187	-2.09832e-14
3.21	226.981	176.44	70.7107	39.2206	-2.09832e-14
3.22	227.688	176.831	70.7107	39.1225	-2.10942e-14
3.23	228.395	177.222	70.7107	39.0244	-2.10942e-14
3.24	229.103	177.612	70.7107	38.9263	-2.10942e-14
3.25	229.81	178.001	70.7107	38.8282	-2.12053e-14
3.26	230.517	178.388	70.7107	38.7301	-2.14273e-14
3.27	231.224	178.775	70.7107	38.632	-2.10942e-14
3.28	231.931	179.161	70.7107	38.5339	-2.14273e-14
3.29	232.638	179.546	70.7107	38.4358	-2.14273e-14
3.3	233.345	179.93	70.7107	38.3377	-2.14273e-14
3.31	234.052	180.313	70.7107	38.2396	-2.15383e-14
3.32	234.759	180.695	70.7107	38.1415	-2.14273e-14
3.33	235.467	181.076	70.7107	38.0434	-2.14273e-14
3.34	236.174	181.455	70.7107	37.9453	-2.14273e-14
3.35	236.881	181.834	70.7107	37.8472	-2.14273e-14
3.36	237.588	182.212	70.7107	37.7491	-2.15383e-14
3.37	238.295	182.589	70.7107	37.651	-2.14273e-14
3.38	239.002	182.965	70.7107	37.5529	-2.14273e-14
3.39	239.709	183.34	70.7107	37.4548	-2.14273e-14
3.4	240.416	183.715	70.7107	37.3567	-2.14273e-14
3.41	241.123	184.088	70.7107	37.2586	-2.12053e-14
3.42	241.831	184.46	70.7107	37.1605	-2.10942e-14
3.43	242.538	184.831	70.7107	37.0624	-2.14273e-14
3.44	243.245	185.201	70.7107	36.9643	-2.14273e-14
3.45	243.952	185.57	70.7107	36.8662	-2.14273e-14
3.46	244.659	185.938	70.7107	36.7681	-2.16493e-14
3.47	245.366	186.305	70.7107	36.67	-2.15383e-14
3.48	246.073	186.672	70.7107	36.5719	-2.16493e-14
3.49	246.78	187.037	70.7107	36.4738	-2.16493e-14
3.5	247.487	187.401	70.7107	36.3757	-2.16493e-14
3.51	248.194	187.764	70.7107	36.2776	-2.16493e-14
3.52	248.902	188.127	70.7107	36.1795	-2.16493e-14
3.53	249.609	188.488	70.7107	36.0814	-2.16493e-14
3.54	250.316	188.848	70.7107	35.9833	-2.18714e-14
3.55	251.023	189.208	70.7107	35.8852	-2.18714e-14
3.56	251.73	189.566	70.7107	35.7871	-2.16493e-14
3.57	252.437	189.923	70.7107	35.689	-2.19824e-14
3.58	253.144	190.28	70.7107	35.5909	-2.16493e-14
3.59	253.851	190.635	70.7107	35.4928	-2.16493e-14
3.6	254.558	190.99	70.7107	35.3947	-2.15383e-14
3.61	255.266	191.343	70.7107	35.2966	-2.15383e-14
3.62	255.973	191.696	70.7107	35.1985	-2.14273e-14
3.63	256.68	192.047	70.7107	35.1004	-2.16493e-14
3.64	257.387	192.398	70.7107	35.0023	-2.16493e-14
3.65	258.094	192.747	70.7107	34.9042	-2.16493e-14
3.66	258.801	193.096	70.7107	34.8061	-2.19824e-14
3.67	259.508	193.443	70.7107	34.708	-2.19824e-14
3.68	260.215	193.79	70.7107	34.6099	-2.19824e-14
3.69	260.922	194.135	70.7107	34.5118	-2.19824e-14
3.7	261.63	194.48	70.7107	34.4137	-2.19824e-14
3.71	262.337	194.824	70.7107	34.3156	-2.19824e-14
3.72	263.044	195.166	70.7107	34.2175	-2.19824e-14
3.73	263.751	195.508	70.7107	34.1194	-2.19824e-14
3.74	264.458	195.849	70.7107	34.0213	-2.20934e-14
3.75	265.165	196.188	70.7107	33.9232	-2.19824e-14
3.76	265.872	196.527	70.7107	33.8251	-2.19824e-14
3.77	266.579	196.865	70.7107	33.727	-2.23155e-14
3.78	267.286	197.202	70.7107	33.6289	-2.19824e-14
3.79	267.993	197.538	70.7107	33.5308	-2.19824e-14
3.8	268.701	197.872	70.7107	33.4327	-2.19824e-14
3.81	269.408	198.206	70.7107	33.3346	-2.19824e-14
3.82	270.115	198.539	70.7107	33.2365	-2.19824e-14
3.83	270.822	198.871	70.7107	33.1384	-2.19824e-14
3.84	271.529	199.202	70.7107	33.0403	-2.19824e-14
3.85	272.236	199.532	70.7107	32.9422	-2.19824e-14
3.86	272.943	199.861	70.7107	32.8441	-2.20934e-14
3.87	273.65	200.189	70.7107	32.746	-2.23155e-14
3.88	274.357	200.516	70.7107	32.6479	-2.24265e-14
3.89	275.065	200.842	70.7107	32.5498	-2.23155e-14
3.9	275.772	201.167	70.7107	32.4517	-2.25375e-14
3.91	276.479	201.491	70.7107	32.3536	-2.23155e-14
3.92	277.186	201.814	70.7107	32.2555	-2.25375e-14
3.93	277.893	202.136	70.7107	32.1574	-2.25375e-14
3.94	278.6	202.457	70.7107	32.0593	-2.24265e-14
3.95	279.307	202.777	70.7107	31.9612	-2.24265e-14
3.96	280.014	203.096	70.7107	31.8631	-2.23155e-14
3.97	280.721	203.414	70.7107	31.765	-2.23155e-14
3.98	281.428	203.731	70.7107	31.6669	-2.23155e-14
3.99	282.136	204.048	70.7107	31.5688	-2.20934e-14
4	282.843	204.363	70.7107	31.4707	-2.23155e-14
4.01	283.55	204.677	70.7107	31.3726	-2.20934e-14
4.02	284.257	204.99	70.7107	31.2745	-2.19824e-14
4.03	284.964	205.302	70.7107	31.1764	-2.16493e-14
4.04	285.671	205.614	70.7107	31.0783	-2.18714e-14
4.05	286.378	205.924	70.7107	30.9802	-2.19824e-14
4.06	287.085	206.233	70.7107	30.8821	-2.18714e-14
4.07	287.792	206.542	70.7107	30.784	-2.19824e-14
4.08	288.5	206.849	70.7107	30.6859	-2.19824e-14
4.09	289.207	207.155	70.7107	30.5878	-2.19824e-14
4.1	289.914	207.461	70.7107	30.4897	-2.19824e-14
4.11	290.621	207.765	70.7107	30.3916	-2.19824e-14
4.12	291.328	208.069	70.7107	30.2935	-2.19824e-14
4.13	292.035	208.371	70.7107	30.1954	-2.19824e-14
4.14	292.742	208.672	70.7107	30.0973	-2.19824e-14
4.15	293.449	208.973	70.7107	29.9992	-2.19824e-14
4.16	294.156	209.272	70.7107	29.9011	-2.18714e-14
4.17	294.864	209.571	70.7107	29.803	-2.19824e-14
4.18	295.571	209.869	70.7107	29.7049	-2.18714e-14
4.19	296.278	210.165	70.7107	29.6068	-2.16493e-14
4.2	296.985	210.461	70.7107	29.5087	-2.16493e-14
4.21	297.692	210.755	70.7107	29.4106	-2.15383e-14
4.22	298.399	211.049	70.7107	29.3125	-2.15383e-14
4.23	299.106	211.341	70.7107	29.2144	-2.14273e-14
4.24	299.813	211.633	70.7107	29.1163	-2.10942e-14
4.25	300.52	211.924	70.7107	29.0182	-2.12053e-14
4.26	301.227	212.214	70.7107	28.9201	-2.14273e-14
4.27	301.935	212.502	70.7107	28.822	-2.14273e-14
4.28	302.642	212.79	70.7107	28.7239	-2.15383e-14
4.29	303.349	213.077	70.7107	28.6258	-2.14273e-14
4.3	304.056	213.362	70.7107	28.5277	-2.14273e-14
4.31	304.763	213.647	70.7107	28.4296	-2.15383e-14
4.32	305.47	213.931	70.7107	28.3315	-2.14273e-14
4.33	306.177	214.214	70.7107	28.2334	-2.14273e-14
4.34	306.884	214.496	70.7107	28.1353	-2.14273e-14
4.35	307.591	214.777	70.7107	28.0372	-2.16493e-14
4.36	308.299	215.056	70.7107	27.9391	-2.14273e-14
4.37	309.006	215.335	70.7107	27.841	-2.14273e-14
4.38	309.713	215.613	70.7107	27.7429	-2.14273e-14
4.39	310.42	215.89	70.7107	27.6448	-2.12053e-14
4.4	311.127	216.166	70.7107	27.5467	-2.10942e-14
4.41	311.834	216.441	70.7107	27.4486	-2.10942e-14
4.42	312.541	216.715	70.7107	27.3505	-2.10942e-14
4.43	313.248	216.988	70.7107	27.2524	-2.07612e-14
